Text,IsToxic
"I recently seen a post asking what right do we have to tell anyone they cant be here when we are all immigrants here is the response... The claim that “we’re all immigrants” dismisses the sacrifices that forged this nation. My father, a Vietnam War Special Forces faced death in Viet Cong tunnels, among 2.7 million U.S. troops, with 58,220 lives lost. My grandfather and uncle, Marines in WWII or Korea, fought brutal battles, with WWII costing 400,000 American lives. My son, in today’s Army, continues this legacy. Women, like my great-grandmothers, endured arrests and violence to win suffrage via the 19th Amendment (1920). They worked grueling WWII factory jobs, building 300,000 aircraft under unsafe conditions, and braved starvation on the Oregon Trail, where thousands died settling the frontier. African Americans, like Rosa Parks, sparked the Civil Rights Movement by defying segregation on a Montgomery bus in 1955, facing arrest and threats to ignite a 381-day boycott that challenged systemic racism. Their community endured slaveries' horrors, Jim Crow oppression, and lynchings—yet built railroads, schools, and cultural foundations under brutal discrimination. These sacrifices—blood, toil, and courage—built America. Expecting its benefits without contributing ignores this legacy. Just walking in and expecting anything isn't how it works.. We have  ALL paid the price to be an American citizen, Immigration must honor our shared duty to strengthen this nation. That is  NOT what they are doing through ..so, that is what gives us the right!!",False
"Why do Trey Parker and Matt Stone mock this man? They must be on the mental level of these children. Everything Charlie says is factually correct, masculine and right. Why would two men in their 50's disagree with him?",False
"Rational people don't get hostile or insulting because someone disagrees with them.  Notice how nobody in the audience was heckling or insulting him.  If this were a leftist event and he was a conservative, how would that have gone?",False
자막에 색 입혀서 구분하는게 낫겠습니다,False
"If you're a foreign student in China or elsewhere, you have to follow the laws and the customs there, and their government can expel you whenever they want, and it doesn't matter whether you think that's fair or not. If they don't want you there, you're out. End of story. Same thing here.",False
"🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸
STOP the gun violence madness in America!! I'm sick of #Liberal BS!!",True
"Accepting a Visa to any country is no different than accepting a job at a company that have certain rules to work there. You CHOOSE to agree to those terms or you can walk away. Some companies have rules that state when you work for them, you cannot post negative things online about the company if you work for them. You decide to sign the contract and post anyways after being hired, then why would anyone be outraged that person is fired? Same with Visas and PR. You are asked to come to the country under certain terms, you agreed to the terms, and then you violated those agreed terms. Then you get kicked out due to the terms you agreed to.",False
Kartman  just copy this guy “ and become southparks masters debate”,False
6:50 it got real,False
"see. just be respectful even if you have differing opinions.

this generation too quickly gets emotional or cuts off people with differing opinions. if you are only surrounded with ppl who agree with you, you are not growing.

this applies to both the left and right. good job kid!",False
Probably the only liberal on that campus with any self-control.,False
5 cases he could have GONE with.,False
“Um” “erm” 🤓☝️,False
"Gentlemen, this is the time, we must stand up fight evil, repeal the 19th Amendment, and ensure fathers are the Primary Custodian of their Children by Federal Law.",False
"Great conversation, I feel like it’s a very fine line. Supporting Hamas, I would agree with Charlie that that warrants deportation, but criticising Israel on the other hand, I absolutely don’t think warrants deportation. Supporting terror groups is not something the US needs, but people feeling free to be critical is important. I feel like this grey area could easily be exploited.",False
I think the student is right for this one.,False
I like this kid he’s logical and respectful,False
#IamCharlieKirk,False
That kid is sketchy af,False
America has been more peaceful since that guy was deported. I haven't heard about any Gaza protest disruption. It was a great call. We should never import conflicts.,False
"You rock, Charlie Kirk! That leftist kid raised the issue of racism and glibly labelled conservatives with it. He asked you if Kamala should deport conservatives for being ""racists."" Then I remembered how anti-Semitic pro-Hamas protesters at UCLA denied access to Jewish students from a central campus area described as a ""Jew Exclusion Zone."" This was something right out of Nazi Germany. And you know what? Leftists like the one you debated kept silent about it. That is morally irresponsible and hypocritical. I'm tired of being lectured by hypocrites about racism. Thank you for all do.",False
